# M nu z R Re N Naem box snap
1.346232e+14 4.593547e+00 2.00 -1.622741e-01 1.599474e-01 2.80628004e+01 3.34987839e+01 17 1
2.085000e+14 5.064970e+00 2.00 5.730004e-01 7.013938e-01 5.00796686e+00 3.18370344e+00 17 1
7.532432e+12 1.829137e+00 1.00 1.218922e-02 5.844751e-03 2.06387207e+05 2.03901803e+05 17 2
1.224519e+13 1.989231e+00 1.00 -3.668609e-03 6.844319e-03 1.13623432e+05 1.14041807e+05 17 2
1.983454e+13 2.169740e+00 1.00 -1.588343e-04 8.239565e-03 6.06938312e+04 6.07034729e+04 17 2
3.217842e+13 2.376312e+00 1.00 1.093516e-02 9.846223e-03 3.05799601e+04 3.02491805e+04 17 2
5.217024e+13 2.612713e+00 1.00 3.360225e-03 1.283479e-02 1.38478974e+04 1.38015212e+04 17 2
8.443420e+13 2.883807e+00 1.00 8.588648e-03 1.734853e-02 5.64317024e+03 5.59511576e+03 17 2
1.358821e+14 3.193311e+00 1.00 2.979851e-02 2.698395e-02 1.99242654e+03 1.93477318e+03 17 2
2.188851e+14 3.553096e+00 1.00 -2.211632e-02 4.401867e-02 5.27808499e+02 5.39745689e+02 17 2
3.539931e+14 3.976479e+00 1.00 -6.605277e-02 9.324452e-02 1.05110672e+02 1.12544551e+02 17 2
5.632412e+14 4.455327e+00 1.00 7.735376e-02 2.574249e-01 1.70124702e+01 1.57909787e+01 17 2
7.541444e+12 1.715100e+00 0.85 1.247780e-02 5.627694e-03 2.27739475e+05 2.24932808e+05 17 3
1.225911e+13 1.865209e+00 0.85 -2.107397e-03 6.420281e-03 1.29093703e+05 1.29366329e+05 17 3
1.987229e+13 2.034769e+00 0.85 1.745537e-03 7.812305e-03 7.14542239e+04 7.13297152e+04 17 3
3.224687e+13 2.228619e+00 0.85 9.542074e-03 9.650422e-03 3.75230321e+04 3.71683688e+04 17 3
5.219552e+13 2.449565e+00 0.85 4.576329e-03 1.176478e-02 1.80344797e+04 1.79523240e+04 17 3
8.458167e+13 2.704458e+00 0.85 1.183103e-02 1.626264e-02 7.92147084e+03 7.82884750e+03 17 3
1.369729e+14 2.998866e+00 0.85 3.825235e-02 2.180058e-02 3.08781684e+03 2.97405236e+03 17 3
2.197191e+14 3.333804e+00 0.85 -1.993965e-02 3.622987e-02 9.18402624e+02 9.37087827e+02 17 3
3.585081e+14 3.739148e+00 0.85 -2.933078e-02 7.114709e-02 2.22231686e+02 2.28946876e+02 17 3
5.655281e+14 4.180949e+00 0.85 2.153455e-01 1.784885e-01 4.80350980e+01 3.95238204e+01 17 3
8.382000e+14 4.622316e+00 0.85 -2.918930e-01 4.084240e-01 3.00161370e+00 4.23892680e+00 17 3
7.554073e+12 1.604207e+00 0.70 1.082842e-02 5.343622e-03 2.47275948e+05 2.44627024e+05 17 4
1.227718e+13 1.744571e+00 0.70 3.866672e-04 6.126532e-03 1.44316551e+05 1.44260770e+05 17 4
1.992796e+13 1.903648e+00 0.70 4.734725e-03 7.241716e-03 8.24901444e+04 8.21014168e+04 17 4
3.232763e+13 2.084936e+00 0.70 2.637919e-03 9.165470e-03 4.46560422e+04 4.45385531e+04 17 4
5.237970e+13 2.292155e+00 0.70 9.056892e-03 1.114425e-02 2.28527638e+04 2.26476465e+04 17 4
8.465026e+13 2.529309e+00 0.70 1.794919e-02 1.475577e-02 1.07405162e+04 1.05511319e+04 17 4
1.372395e+14 2.805369e+00 0.70 2.096485e-02 1.910030e-02 4.45682407e+03 4.36530610e+03 17 4
2.205525e+14 3.120072e+00 0.70 2.653293e-02 2.885257e-02 1.57740193e+03 1.53663061e+03 17 4
3.511038e+14 3.478959e+00 0.70 -4.932845e-02 4.950365e-02 4.12437030e+02 4.33837563e+02 17 4
5.702321e+14 3.917631e+00 0.70 1.495315e-01 1.144919e-01 1.04075556e+02 9.05373652e+01 17 4
9.093142e+14 4.415011e+00 0.70 5.244746e-01 3.795934e-01 1.90095910e+01 1.24696017e+01 17 4
7.556577e+12 1.496701e+00 0.55 9.308062e-03 5.136108e-03 2.64969383e+05 2.62525777e+05 17 5
1.228471e+13 1.627743e+00 0.55 2.044699e-04 5.857768e-03 1.58327414e+05 1.58295047e+05 17 5
1.992034e+13 1.775850e+00 0.55 8.716597e-03 6.850808e-03 9.34691685e+04 9.26614757e+04 17 5
3.236579e+13 1.945545e+00 0.55 7.735069e-03 8.763081e-03 5.25062324e+04 5.21032104e+04 17 5
5.248058e+13 2.139251e+00 0.55 2.258759e-03 1.066161e-02 2.78027156e+04 2.77400575e+04 17 5
8.496570e+13 2.361515e+00 0.55 2.081282e-02 1.342180e-02 1.39968448e+04 1.37114705e+04 17 5
1.378872e+14 2.619922e+00 0.55 2.533454e-02 1.743552e-02 6.27979314e+03 6.12462851e+03 17 5
2.224161e+14 2.916433e+00 0.55 3.552356e-02 2.409128e-02 2.46673165e+03 2.38211060e+03 17 5
3.559511e+14 3.256306e+00 0.55 -5.931372e-03 3.913148e-02 7.61798633e+02 7.66344105e+02 17 5
5.756065e+14 3.663485e+00 0.55 -9.258223e-03 7.258497e-02 1.88135588e+02 1.89893666e+02 17 5
9.281247e+14 4.141066e+00 0.55 1.584110e-01 1.862434e-01 3.80188780e+01 3.28198532e+01 17 5
1.435867e+15 4.654465e+00 0.55 -1.286082e-01 5.026038e-01 3.00106038e+00 3.44398516e+00 17 5
7.560506e+12 1.393900e+00 0.40 1.031181e-02 4.999326e-03 2.81222334e+05 2.78352020e+05 17 6
1.229089e+13 1.515942e+00 0.40 8.934283e-04 5.736159e-03 1.71297203e+05 1.71144297e+05 17 6
1.995801e+13 1.654305e+00 0.40 8.563703e-03 6.511122e-03 1.03573300e+05 1.02693861e+05 17 6
3.239121e+13 1.812028e+00 0.40 4.367776e-03 8.202334e-03 5.98579569e+04 5.95976477e+04 17 6
5.253733e+13 1.992572e+00 0.40 6.867518e-03 9.806402e-03 3.32700859e+04 3.30431615e+04 17 6
8.538003e+13 2.201364e+00 0.40 1.058258e-02 1.198834e-02 1.73925108e+04 1.72103806e+04 17 6
1.382271e+14 2.441073e+00 0.40 9.009727e-03 1.596423e-02 8.30219824e+03 8.22806562e+03 17 6
2.224848e+14 2.716068e+00 0.40 2.812278e-02 2.110549e-02 3.59543744e+03 3.49708957e+03 17 6
3.594550e+14 3.039506e+00 0.40 6.917519e-02 3.040820e-02 1.35140597e+03 1.26397057e+03 17 6
5.861827e+14 3.427179e+00 0.40 -3.547809e-02 5.531992e-02 3.52250278e+02 3.65207130e+02 17 6
9.271685e+14 3.855251e+00 0.40 -3.025449e-02 1.158851e-01 7.50372893e+01 7.73783316e+01 17 6
1.527846e+15 4.408819e+00 0.40 2.208419e-01 3.603952e-01 1.30043777e+01 1.06519753e+01 17 6
7.564230e+12 1.296784e+00 0.25 7.737602e-03 4.865732e-03 2.94334826e+05 2.92074867e+05 17 7
1.230618e+13 1.410515e+00 0.25 1.100129e-03 5.631862e-03 1.82854541e+05 1.82653598e+05 17 7
1.998418e+13 1.539288e+00 0.25 6.911137e-03 6.326908e-03 1.12758093e+05 1.11984155e+05 17 7
3.244247e+13 1.686151e+00 0.25 2.129588e-03 7.588696e-03 6.69424669e+04 6.68002100e+04 17 7
5.264196e+13 1.854330e+00 0.25 8.228744e-03 9.152548e-03 3.86840025e+04 3.83682797e+04 17 7
8.546953e+13 2.048269e+00 0.25 1.322849e-03 1.147695e-02 2.09457968e+04 2.09181253e+04 17 7
1.378640e+14 2.269498e+00 0.25 9.452921e-03 1.446100e-02 1.07135315e+04 1.06132058e+04 17 7
2.232974e+14 2.528735e+00 0.25 2.743345e-02 1.896192e-02 5.00955463e+03 4.87579477e+03 17 7
3.636451e+14 2.835373e+00 0.25 4.290731e-02 2.711468e-02 2.03609924e+03 1.95233000e+03 17 7
5.800705e+14 3.179753e+00 0.25 -2.558272e-02 4.177262e-02 6.29450919e+02 6.45976759e+02 17 7
9.403868e+14 3.599697e+00 0.25 9.264991e-02 8.169561e-02 1.79088021e+02 1.63902472e+02 17 7
1.507208e+15 4.086001e+00 0.25 -9.408446e-02 1.803241e-01 2.60088489e+01 2.87100152e+01 17 7
2.333620e+15 4.618941e+00 0.25 6.707370e-01 7.449741e-01 5.00121002e+00 2.99341544e+00 17 7
7.567618e+12 1.206509e+00 0.10 3.694388e-03 4.803220e-03 3.05082267e+05 3.03959324e+05 17 8
1.231458e+13 1.312381e+00 0.10 -3.690422e-03 5.458247e-03 1.92181302e+05 1.92893159e+05 17 8
1.999505e+13 1.432166e+00 0.10 1.101470e-03 6.194906e-03 1.20609880e+05 1.20477178e+05 17 8
3.247546e+13 1.568958e+00 0.10 1.675470e-04 7.119264e-03 7.36003070e+04 7.35879775e+04 17 8
5.273900e+13 1.725749e+00 0.10 2.581149e-03 8.862369e-03 4.36850028e+04 4.35725356e+04 17 8
8.559507e+13 1.906122e+00 0.10 -2.289778e-04 1.055299e-02 2.47036949e+04 2.47093528e+04 17 8
1.387075e+14 2.114175e+00 0.10 7.304822e-03 1.369211e-02 1.32930596e+04 1.31966603e+04 17 8
2.243595e+14 2.355083e+00 0.10 -6.924299e-03 1.593680e-02 6.43967593e+03 6.48457708e+03 17 8
3.643504e+14 2.639018e+00 0.10 1.776031e-02 2.382351e-02 2.88797314e+03 2.83757691e+03 17 8
5.820414e+14 2.960692e+00 0.10 1.179461e-02 3.372388e-02 1.06876360e+03 1.05630490e+03 17 8
9.540986e+14 3.361619e+00 0.10 -3.349152e-02 5.976555e-02 3.03147322e+02 3.13652006e+02 17 8
1.466439e+15 3.772782e+00 0.10 1.649621e-01 1.311674e-01 7.90274683e+01 6.78369412e+01 17 8
2.441470e+15 4.353133e+00 0.10 6.437169e-02 3.339329e-01 1.00023363e+01 9.39740912e+00 17 8
3.625500e+15 4.887725e+00 0.10 4.402856e-01 1.441694e+00 1.00017163e+00 6.94425911e-01 17 8
7.571292e+12 1.150775e+00 0.00 -1.202297e-03 4.779401e-03 3.10763496e+05 3.11137576e+05 17 9
1.232015e+13 1.251754e+00 0.00 -9.660880e-03 5.277284e-03 1.97243457e+05 1.99167591e+05 17 9
2.000885e+13 1.366070e+00 0.00 -2.658164e-03 6.141186e-03 1.25427154e+05 1.25761449e+05 17 9
3.250789e+13 1.496646e+00 0.00 -5.142218e-03 6.740022e-03 7.74883055e+04 7.78888268e+04 17 9
5.276640e+13 1.646066e+00 0.00 -3.099498e-03 8.544872e-03 4.68013883e+04 4.69469001e+04 17 9
8.569101e+13 1.818349e+00 0.00 -6.613270e-03 9.734630e-03 2.70621373e+04 2.72422980e+04 17 9
1.388263e+14 2.016727e+00 0.00 -2.359469e-03 1.272294e-02 1.49566744e+04 1.49920477e+04 17 9
2.252573e+14 2.248168e+00 0.00 -7.432292e-03 1.526993e-02 7.60539192e+03 7.66234067e+03 17 9
3.646780e+14 2.517446e+00 0.00 -8.854901e-03 2.166508e-02 3.50060130e+03 3.53187571e+03 17 9
5.840431e+14 2.826130e+00 0.00 1.286319e-02 3.019680e-02 1.42701683e+03 1.40889396e+03 17 9
9.525003e+14 3.204658e+00 0.00 -7.341049e-02 4.885698e-02 4.25206909e+02 4.58894586e+02 17 9
1.526284e+15 3.637932e+00 0.00 1.481030e-01 1.002957e-01 1.29043475e+02 1.12397127e+02 17 9
2.463536e+15 4.162465e+00 0.00 -2.397895e-01 2.007699e-01 1.40032479e+01 1.84202255e+01 17 9
4.329150e+15 4.917181e+00 0.00 1.694227e-01 8.269051e-01 2.00029891e+00 1.71050123e+00 17 9
7.872751e+12 3.971456e+00 3.00 -1.915450e-02 2.118105e-02 2.82571708e+03 2.88089926e+03 18 0
1.268207e+13 4.308909e+00 3.00 -1.374983e-02 4.222147e-02 6.38594685e+02 6.47497670e+02 18 0
2.046657e+13 4.692571e+00 3.00 -1.235202e-01 8.899376e-02 9.80139553e+01 1.11826833e+02 18 0
3.222907e+13 5.105229e+00 3.00 2.275804e-02 2.892646e-01 1.41023604e+01 1.37885598e+01 18 0
4.983500e+13 5.553414e+00 3.00 1.735643e+00 1.577872e+00 3.01558164e+00 1.10232999e+00 18 0
8.017237e+12 3.017383e+00 2.00 7.440972e-03 1.000676e-02 3.29206519e+04 3.26774995e+04 18 1
1.292906e+13 3.274815e+00 2.00 1.364115e-02 1.405850e-02 1.22048544e+04 1.20406067e+04 18 1
2.076796e+13 3.563877e+00 2.00 9.457255e-03 1.926841e-02 3.85544660e+03 3.81932626e+03 18 1
3.342289e+13 3.893741e+00 2.00 -1.358281e-02 3.351513e-02 9.84953576e+02 9.98516236e+02 18 1
5.489892e+13 4.287706e+00 2.00 -4.050632e-02 7.189645e-02 1.94934100e+02 2.03163505e+02 18 1
8.640269e+13 4.700488e+00 2.00 7.677452e-02 1.907211e-01 3.21080445e+01 2.98187262e+01 18 1
8.111911e+12 2.090116e+00 1.00 -2.499779e-03 6.465265e-03 1.49943948e+05 1.50319714e+05 18 2
1.311436e+13 2.269612e+00 1.00 -1.983524e-03 7.815971e-03 7.79019793e+04 7.80568069e+04 18 2
2.119231e+13 2.472908e+00 1.00 -3.034747e-03 9.642547e-03 3.77724524e+04 3.78874311e+04 18 2
3.422369e+13 2.703995e+00 1.00 -4.868404e-03 1.245747e-02 1.67490543e+04 1.68309944e+04 18 2
5.510039e+13 2.966363e+00 1.00 -7.643507e-03 1.698984e-02 6.60255144e+03 6.65340680e+03 18 2
8.846620e+13 3.265492e+00 1.00 3.850067e-02 2.431597e-02 2.34073217e+03 2.25395346e+03 18 2
1.419544e+14 3.609530e+00 1.00 5.217548e-02 4.398208e-02 6.54495097e+02 6.22039866e+02 18 2
2.255197e+14 3.998528e+00 1.00 2.767945e-02 9.377619e-02 1.34213704e+02 1.30598800e+02 18 2
3.457919e+14 4.412317e+00 1.00 -1.574124e-01 2.077352e-01 1.60182764e+01 1.90108132e+01 18 2
8.121010e+12 1.957661e+00 0.85 -3.585196e-03 6.159681e-03 1.74290388e+05 1.74917501e+05 18 3
1.315129e+13 2.126428e+00 0.85 -2.064458e-03 7.382703e-03 9.41178275e+04 9.43125317e+04 18 3
2.122792e+13 2.316468e+00 0.85 -9.805415e-03 8.753159e-03 4.75099600e+04 4.79804280e+04 18 3
3.425367e+13 2.532582e+00 0.85 -7.636673e-03 1.130221e-02 2.24373538e+04 2.26100191e+04 18 3
5.528579e+13 2.779709e+00 0.85 1.239021e-04 1.508877e-02 9.62989179e+03 9.62869877e+03 18 3
8.914379e+13 3.062817e+00 0.85 1.394244e-02 2.025182e-02 3.63493574e+03 3.58495275e+03 18 3
1.435624e+14 3.388403e+00 0.85 3.281469e-02 3.331894e-02 1.15261022e+03 1.11598938e+03 18 3
2.324283e+14 3.770067e+00 0.85 5.130078e-02 6.442527e-02 2.87447051e+02 2.73420373e+02 18 3
3.685605e+14 4.194487e+00 0.85 -1.135815e-01 1.360528e-01 4.30467299e+01 4.85625335e+01 18 3
5.508000e+14 4.620692e+00 0.85 -4.627626e-01 3.098693e-01 3.00238274e+00 5.58855868e+00 18 3
8.128512e+12 1.828403e+00 0.70 1.237901e-04 6.008808e-03 1.99709673e+05 1.99684954e+05 18 4
1.316741e+13 1.986145e+00 0.70 -4.893896e-03 6.930077e-03 1.10838135e+05 1.11383233e+05 18 4
2.125551e+13 2.163697e+00 0.70 -6.724451e-03 8.273062e-03 5.87260932e+04 5.91236674e+04 18 4
3.439624e+13 2.366868e+00 0.70 -5.428882e-03 1.046660e-02 2.92307951e+04 2.93903518e+04 18 4
5.548024e+13 2.597582e+00 0.70 -4.317331e-03 1.309430e-02 1.33333671e+04 1.33911813e+04 18 4
8.931424e+13 2.861278e+00 0.70 -3.185462e-03 1.805778e-02 5.41575810e+03 5.43306493e+03 18 4
1.437287e+14 3.164980e+00 0.70 2.001030e-02 2.670443e-02 1.92535635e+03 1.88758520e+03 18 4
2.313139e+14 3.516764e+00 0.70 1.185024e-02 4.626220e-02 5.38841144e+02 5.32530530e+02 18 4
3.660630e+14 3.910640e+00 0.70 1.291244e-01 1.023136e-01 1.28139843e+02 1.13486033e+02 18 4
5.599644e+14 4.332453e+00 0.70 -3.224094e-02 2.535218e-01 1.60125451e+01 1.65460039e+01 18 4
8.479100e+14 4.807235e+00 0.70 -3.052148e-01 6.954647e-01 1.00056722e+00 1.44011023e+00 18 4
8.139766e+12 1.703365e+00 0.55 2.668448e-03 5.752751e-03 2.24443508e+05 2.23846186e+05 18 5
1.318554e+13 1.850335e+00 0.55 -5.422578e-03 6.625279e-03 1.27998505e+05 1.28696371e+05 18 5
2.131554e+13 2.016298e+00 0.55 -5.950272e-03 7.800548e-03 7.05340594e+04 7.09562685e+04 18 5
3.443443e+13 2.204959e+00 0.55 -1.077799e-02 9.521478e-03 3.66023133e+04 3.70011107e+04 18 5
5.550681e+13 2.419609e+00 0.55 -5.542079e-03 1.229265e-02 1.78136598e+04 1.79129347e+04 18 5
8.941926e+13 2.665634e+00 0.55 4.115931e-03 1.575381e-02 7.88382889e+03 7.85151261e+03 18 5
1.439628e+14 2.948890e+00 0.55 1.701928e-02 2.342084e-02 3.06292049e+03 3.01166413e+03 18 5
2.310401e+14 3.274623e+00 0.55 1.691961e-02 3.565773e-02 9.81533707e+02 9.65202854e+02 18 5
3.714975e+14 3.655066e+00 0.55 -9.675088e-03 6.711287e-02 2.40259217e+02 2.42606456e+02 18 5
5.955223e+14 4.096937e+00 0.55 3.009307e-01 1.751372e-01 5.70425968e+01 4.38475282e+01 18 5
1.074400e+15 4.759894e+00 0.55 -8.021007e-01 1.980929e-01 1.00047158e+00 5.05545694e+00 18 5
8.148194e+12 1.583321e+00 0.40 3.362431e-03 5.496570e-03 2.47559211e+05 2.46729599e+05 18 6
1.319858e+13 1.719932e+00 0.40 -5.147476e-03 6.150389e-03 1.44932521e+05 1.45682418e+05 18 6
2.134446e+13 1.874338e+00 0.40 -5.277113e-03 7.543508e-03 8.26172037e+04 8.30554970e+04 18 6
3.449752e+13 2.049923e+00 0.40 -8.442696e-03 8.849440e-03 4.47995936e+04 4.51810434e+04 18 6
5.572375e+13 2.250441e+00 0.40 -3.375416e-03 1.109737e-02 2.30019699e+04 2.30798740e+04 18 6
8.995316e+13 2.480405e+00 0.40 -3.907420e-03 1.418572e-02 1.07921881e+04 1.08345232e+04 18 6
1.452966e+14 2.746075e+00 0.40 -2.732732e-03 1.967548e-02 4.52615354e+03 4.53855620e+03 18 6
2.334488e+14 3.050470e+00 0.40 2.321459e-02 2.954617e-02 1.66758480e+03 1.62975080e+03 18 6
3.705740e+14 3.394884e+00 0.40 -5.121103e-02 4.947564e-02 4.50486962e+02 4.74802065e+02 18 6
5.970692e+14 3.809983e+00 0.40 1.542811e-01 1.055222e-01 1.20089495e+02 1.04038342e+02 18 6
9.626891e+14 4.299209e+00 0.40 -2.873007e-01 2.129820e-01 1.10056512e+01 1.54422090e+01 18 6
1.523800e+15 4.853934e+00 0.40 -2.548871e-01 7.458416e-01 1.00035905e+00 1.34256045e+00 18 6
8.154274e+12 1.469523e+00 0.25 2.097561e-03 5.293499e-03 2.68465001e+05 2.67903058e+05 18 7
1.321179e+13 1.596395e+00 0.25 -1.790008e-03 5.858486e-03 1.61596179e+05 1.61885956e+05 18 7
2.137109e+13 1.739802e+00 0.25 -5.337835e-03 7.193779e-03 9.45111721e+04 9.50183644e+04 18 7
3.451317e+13 1.902515e+00 0.25 -9.838213e-03 8.395361e-03 5.30994979e+04 5.36270926e+04 18 7
5.575868e+13 2.088693e+00 0.25 -5.752119e-03 1.014204e-02 2.85431594e+04 2.87082929e+04 18 7
9.020064e+13 2.303155e+00 0.25 3.794296e-03 1.280085e-02 1.43637413e+04 1.43094470e+04 18 7
1.451469e+14 2.547816e+00 0.25 -5.038712e-03 1.671539e-02 6.44246499e+03 6.47509111e+03 18 7
2.347084e+14 2.834323e+00 0.25 2.751354e-02 2.452388e-02 2.64007497e+03 2.56938217e+03 18 7
3.761279e+14 3.161598e+00 0.25 3.576328e-02 3.806580e-02 8.82943445e+02 8.52456790e+02 18 7
6.042779e+14 3.546217e+00 0.25 -4.180274e-02 6.628219e-02 2.12156630e+02 2.21412269e+02 18 7
9.147855e+14 3.937519e+00 0.25 -2.619272e-02 1.559520e-01 4.00213844e+01 4.10978488e+01 18 7
1.538267e+15 4.516013e+00 0.25 -3.750710e-01 3.604483e-01 3.00106923e+00 4.80225661e+00 18 7
8.161626e+12 1.363478e+00 0.10 -1.655867e-03 5.127213e-03 2.86837003e+05 2.87312755e+05 18 8
1.321665e+13 1.481065e+00 0.10 -8.876715e-04 5.812475e-03 1.76932508e+05 1.77089706e+05 18 8
2.139431e+13 1.614327e+00 0.10 -4.831321e-03 6.820759e-03 1.06050573e+05 1.06565425e+05 18 8
3.462220e+13 1.766016e+00 0.10 -7.422156e-03 7.889605e-03 6.16111558e+04 6.20718629e+04 18 8
5.593705e+13 1.938903e+00 0.10 -1.037821e-02 9.339974e-03 3.42326609e+04 3.45916604e+04 18 8
9.033953e+13 2.137310e+00 0.10 -5.880457e-03 1.203117e-02 1.80466437e+04 1.81533940e+04 18 8
1.456189e+14 2.365263e+00 0.10 -1.030477e-03 1.562180e-02 8.76963880e+03 8.77868503e+03 18 8
2.351674e+14 2.630554e+00 0.10 7.359390e-03 2.077196e-02 3.82489486e+03 3.79695162e+03 18 8
3.758275e+14 2.932447e+00 0.10 3.400933e-02 3.083203e-02 1.45755838e+03 1.40961820e+03 18 8
6.035093e+14 3.288775e+00 0.10 1.108875e-01 5.479930e-02 4.71348334e+02 4.24298898e+02 18 8
9.551887e+14 3.693762e+00 0.10 -9.004703e-02 9.730714e-02 8.70449690e+01 9.56587556e+01 18 8
1.433683e+15 4.110779e+00 0.10 -5.849918e-01 1.687603e-01 6.00225921e+00 1.44629893e+01 18 8
2.123700e+15 4.577124e+00 0.10 -2.035705e-01 7.972084e-01 1.00027714e+00 1.25595193e+00 18 8
8.166748e+12 1.297813e+00 0.00 -4.665407e-03 5.020466e-03 2.98076599e+05 2.99473766e+05 18 9
1.323371e+13 1.409907e+00 0.00 -5.350156e-03 5.674485e-03 1.85724366e+05 1.86723365e+05 18 9
2.141655e+13 1.536711e+00 0.00 -8.589617e-03 6.587593e-03 1.13018926e+05 1.13998126e+05 18 9
3.464454e+13 1.680994e+00 0.00 -8.343516e-03 7.547094e-03 6.70612517e+04 6.76254860e+04 18 9
5.599159e+13 1.845689e+00 0.00 -9.050998e-03 9.299994e-03 3.82244301e+04 3.85735594e+04 18 9
9.043675e+13 2.034618e+00 0.00 -1.304580e-02 1.092098e-02 2.05838324e+04 2.08559145e+04 18 9
1.457126e+14 2.251430e+00 0.00 3.542602e-03 1.457229e-02 1.05185430e+04 1.04814116e+04 18 9
2.356210e+14 2.504698e+00 0.00 4.087305e-03 1.982341e-02 4.78536404e+03 4.76588442e+03 18 9
3.776216e+14 2.794077e+00 0.00 3.507181e-02 2.656930e-02 1.95508261e+03 1.88883765e+03 18 9
6.093744e+14 3.137565e+00 0.00 8.384023e-02 4.454699e-02 6.71492513e+02 6.19549355e+02 18 9
9.795053e+14 3.538441e+00 0.00 -4.087180e-02 8.105292e-02 1.50076027e+02 1.56471290e+02 18 9
1.482500e+15 3.947779e+00 0.00 -3.454042e-01 1.518499e-01 1.80066029e+01 2.75079715e+01 18 9
2.311000e+15 4.460439e+00 0.00 -6.576627e-01 3.426722e-01 1.00025946e+00 2.92185317e+00 18 9
7.426259e+12 3.614016e+00 3.00 -5.750302e-03 1.458069e-02 8.09205037e+03 8.13885122e+03 19 0
1.192731e+13 3.920945e+00 3.00 1.938177e-04 2.561146e-02 2.20093709e+03 2.20051060e+03 19 0
1.936080e+13 4.276546e+00 3.00 -2.670725e-02 4.637200e-02 4.62740255e+02 4.75437892e+02 19 0
3.061974e+13 4.658603e+00 3.00 -1.497068e-01 1.021576e-01 6.54689570e+01 7.69957422e+01 19 0
4.816310e+13 5.087167e+00 3.00 1.697585e-01 3.669967e-01 1.00505769e+01 8.59201029e+00 19 0
7.335900e+13 5.538441e+00 3.00 2.396283e+00 2.401530e+00 2.00727288e+00 5.91020462e-01 19 0
7.525506e+12 2.746019e+00 2.00 -5.715692e-03 8.625727e-03 5.66979269e+04 5.70238577e+04 19 1
1.219547e+13 2.984200e+00 2.00 8.766341e-03 1.098056e-02 2.35766506e+04 2.33717658e+04 19 1
1.975746e+13 3.254220e+00 2.00 9.759363e-03 1.489985e-02 8.52496801e+03 8.44257386e+03 19 1
3.186581e+13 3.558781e+00 2.00 1.506266e-02 2.280487e-02 2.62724467e+03 2.58825861e+03 19 1
5.098742e+13 3.900631e+00 2.00 -5.504728e-03 4.243316e-02 6.37065452e+02 6.40591736e+02 19 1
8.136559e+13 4.289740e+00 2.00 -8.682343e-02 9.110466e-02 1.09365560e+02 1.19763869e+02 19 1
1.297339e+14 4.736152e+00 2.00 1.657911e-01 2.855818e-01 1.80419099e+01 1.54761093e+01 19 1
1.887550e+14 5.144349e+00 2.00 6.333625e-01 1.154959e+00 2.00347425e+00 1.22659498e+00 19 1
7.595682e+12 1.907142e+00 1.00 3.485680e-03 6.235235e-03 1.87446539e+05 1.86795430e+05 19 2
1.233718e+13 2.073525e+00 1.00 3.414889e-03 7.258520e-03 1.02139363e+05 1.01791756e+05 19 2
2.003450e+13 2.262323e+00 1.00 -7.367678e-03 8.984968e-03 5.20705093e+04 5.24569956e+04 19 2
3.243157e+13 2.476062e+00 1.00 -2.190652e-03 1.014963e-02 2.50495432e+04 2.51045385e+04 19 2
5.239617e+13 2.719532e+00 1.00 1.083943e-02 1.467188e-02 1.10068618e+04 1.08888331e+04 19 2
8.453915e+13 2.998385e+00 1.00 1.481556e-02 2.010640e-02 4.20363709e+03 4.14226707e+03 19 2
1.366207e+14 3.321265e+00 1.00 4.500095e-03 3.206583e-02 1.32796305e+03 1.32201387e+03 19 2
2.173936e+14 3.682797e+00 1.00 2.183973e-02 5.825265e-02 3.40528917e+02 3.33250808e+02 19 2
3.504573e+14 4.114858e+00 1.00 8.120803e-02 1.387854e-01 6.60707169e+01 6.11082375e+01 19 2
5.090683e+14 4.503336e+00 1.00 -1.753738e-01 3.353288e-01 6.00480369e+00 7.28184936e+00 19 2
7.608468e+12 1.788119e+00 0.85 6.676979e-03 6.033651e-03 2.10760034e+05 2.09362128e+05 19 3
1.235996e+13 1.944197e+00 0.85 4.194728e-03 6.858406e-03 1.18153270e+05 1.17659720e+05 19 3
2.006320e+13 2.121087e+00 0.85 -7.705314e-03 8.317649e-03 6.25452814e+04 6.30309547e+04 19 3
3.249048e+13 2.321679e+00 0.85 -4.963835e-03 9.925037e-03 3.15225576e+04 3.16798110e+04 19 3
5.257762e+13 2.550844e+00 0.85 9.721350e-03 1.280138e-02 1.47653835e+04 1.46232260e+04 19 3
8.482188e+13 2.812415e+00 0.85 8.912800e-03 1.714744e-02 6.07666400e+03 6.02298237e+03 19 3
1.370557e+14 3.115257e+00 0.85 1.277430e-02 2.641975e-02 2.15579858e+03 2.12860711e+03 19 3
2.207671e+14 3.464080e+00 0.85 1.300330e-02 4.498446e-02 6.19951471e+02 6.11993538e+02 19 3
3.597901e+14 3.881131e+00 0.85 4.558909e-02 8.830252e-02 1.39145912e+02 1.33078964e+02 19 3
5.327116e+14 4.268561e+00 0.85 -3.978263e-02 2.165860e-01 1.90146822e+01 1.98024768e+01 19 3
7.828800e+14 4.702344e+00 0.85 -4.302686e-01 5.702886e-01 1.00057223e+00 1.75621738e+00 19 3
7.617307e+12 1.672049e+00 0.70 7.908736e-03 5.788999e-03 2.32897981e+05 2.31070505e+05 19 4
1.237486e+13 1.818024e+00 0.70 3.610256e-03 6.465068e-03 1.33986393e+05 1.33504408e+05 19 4
2.008082e+13 1.983334e+00 0.70 -2.468654e-03 8.074641e-03 7.38763325e+04 7.40591589e+04 19 4
